#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
6091_S88/B.1.1/2020-03-31/GUAYAS	2020-03-31	2020.247268	2020.247268	2020.247268
NODE_0000222	2020-04-17	2020.293581	2020.261602	2020.293716
EPIISL471268/B.1.1/2020-04-17/LOS_RIOS	2020-04-17	2020.293716	2020.293716	2020.293716
NODE_0001934	2020-06-12	2020.445948	2020.373796	2020.495902
NODE_0001935	2020-06-30	2020.495902	2020.453042	2020.495902
EPIISL486850/B.1.1/2020-06-30/IMBABURA	2020-06-30	2020.495902	2020.495902	2020.495902
EPIISL486846/B.1.1/2020-06-30/IMBABURA	2020-06-30	2020.495902	2020.495902	2020.495902
NODE_0001936	2020-06-22	2020.472911	2020.431205	2020.495902
NODE_0001937	2020-06-30	2020.495902	2020.466596	2020.495902
EPIISL486842/B.1.1/2020-07-01/CHIMBORAZO	2020-07-01	2020.498634	2020.498634	2020.498634
EPIISL486851/B.1.1/2020-06-30/IMBABURA	2020-06-30	2020.495902	2020.495902	2020.495902
NODE_0001940	2020-06-27	2020.487556	2020.460532	2020.495902
EPIISL486849/B.1.1/2020-06-30/IMBABURA	2020-06-30	2020.495902	2020.495902	2020.495902
NODE_0001941	2020-06-30	2020.495889	2020.479119	2020.498634
EPIISL486844/B.1.1/2020-07-01/CHIMBORAZO	2020-07-01	2020.498634	2020.498634	2020.498634
EPIISL486843/B.1.1/2020-07-01/CHIMBORAZO	2020-07-01	2020.498634	2020.498634	2020.498634
NODE_0001942	2020-03-18	2020.212781	2020.198380	2020.219949
NODE_0000025	2020-03-23	2020.225410	2020.214999	2020.225410
2688_S23/B.1.1/2020-03-23/GUAYAS	2020-03-23	2020.225410	2020.225410	2020.225410
67764_S12/B.1.1/2020-06-25/ESMERALDAS	2020-06-25	2020.482240	2020.482240	2020.482240
NODE_0001948	2020-03-23	2020.225236	2020.205853	2020.235426
6072_S86/B.1.1/2020-03-31/GUAYAS	2020-03-31	2020.247268	2020.247268	2020.247268
NODE_0001949	2020-03-23	2020.225241	2020.213177	2020.307377
NODE_0001950	2020-03-23	2020.225269	2020.173449	2020.307377
NODE_0001951	2020-03-30	2020.244465	2020.171911	2020.307377
36224_S66/B.1.1/2020-05-08/BOLIVAR	2020-05-08	2020.351093	2020.351093	2020.351093
NODE_0001952	2020-04-22	2020.307212	2020.170097	2020.307377
213_S32/B.1.1/2020-05-15/SANTA_ELENA	2020-05-15	2020.370219	2020.370219	2020.370219
EPIISL491945/B.1.1/2020-04-22/MANABI	2020-04-22	2020.307377	2020.307377	2020.307377
NODE_0001954	2020-03-30	2020.244397	2020.159528	2020.347240
187_S15/B.1.1/2020-05-08/MANABI	2020-05-08	2020.351093	2020.351093	2020.351093
NODE_0001959	2020-04-21	2020.304456	2020.149252	2020.366095
NODE_0001961	2020-04-28	2020.323058	2020.154053	2020.368139
237_S37/B.1.1/2020-05-21/LOS_RIOS	2020-05-21	2020.386612	2020.386612	2020.386612
NODE_0001962	2020-05-02	2020.334554	2020.123080	2020.383880
NODE_0001964	2020-05-07	2020.348306	2020.112525	2020.400273
49355_S79/B.1.1.409/2020-05-26/LOS_RIOS	2020-05-26	2020.400273	2020.400273	2020.400273
NODE_0001965	2020-05-18	2020.379448	2020.111227	2020.413103
67492_S28/B.1.1/2020-06-23/ESMERALDAS	2020-06-23	2020.476776	2020.476776	2020.476776
NODE_0001966	2020-05-26	2020.398996	2020.112743	2020.413934
65259_S6/B.1.1/2020-06-23/MANABI	2020-06-23	2020.476776	2020.476776	2020.476776
52201_S31/B.1.1/2020-05-31/GUAYAS	2020-05-31	2020.413934	2020.413934	2020.413934
NODE_0001967	2020-05-07	2020.348348	2020.122530	2020.383880
NODE_0001968	2020-05-17	2020.375132	2020.318442	2020.383880
232_S36/B.1.1/2020-05-20/LOS_RIOS	2020-05-20	2020.383880	2020.383880	2020.383880
NODE_0001971	2020-05-22	2020.388618	2020.317533	2020.389344
377_S7/B.1.1.409/2020-07-02/SANTO_DOMINGO	2020-07-02	2020.501366	2020.501366	2020.501366
241_S40/B.1.1/2020-05-22/LOS_RIOS	2020-05-22	2020.389344	2020.389344	2020.389344
NODE_0001973	2020-05-25	2020.397398	2020.097222	2020.471770
NODE_0001975	2020-06-01	2020.415577	2020.098976	2020.485187
72933_S64/B.1.1/2020-07-03/SANTO_DOMINGO	2020-07-03	2020.504098	2020.504098	2020.504098
NODE_0000293	2020-09-02	2020.670103	2020.501296	2020.842896
150486_S77/B.1.1/2020-11-04/GUAYAS	2020-11-04	2020.842896	2020.842896	2020.842896
EPIISL1443666/B.1.1/2021-03-02/GUAYAS	2021-03-02	2021.165753	2021.165753	2021.165753
NODE_0001980	2020-05-31	2020.414806	2020.099103	2020.478611
70579_S42/B.1.1/2020-06-26/ESMERALDAS	2020-06-26	2020.484973	2020.484973	2020.484973
NODE_0001981	2020-06-09	2020.439660	2020.099253	2020.483276
EPIISL491937/B.1.1/2020-06-30/MANABI	2020-06-30	2020.495902	2020.495902	2020.495902
NODE_0000543	2020-07-30	2020.577846	2020.432260	2020.661326
126269_S31/B.1.1/2020-09-10/EL_ORO	2020-09-10	2020.692623	2020.692623	2020.692623
NODE_0001984	2020-08-14	2020.618473	2020.434736	2020.741384
139281_S19/B.1.1/2020-10-07/GUAYAS	2020-10-07	2020.766393	2020.766393	2020.766393
NODE_0000545	2020-10-29	2020.826498	2020.695400	2020.932213
173720_S95/B.1.1/2020-12-23/EL_ORO	2020-12-23	2020.976776	2020.976776	2020.976776
NODE_0001989	2020-12-04	2020.926107	2020.695260	2020.976776
173668_S12/B.1.1/2020-12-23/EL_ORO	2020-12-23	2020.976776	2020.976776	2020.976776
214734_S78/B.1.1/2021-02-03/BOLIVAR	2021-02-03	2021.091781	2021.091781	2021.091781
NODE_0001993	2020-04-28	2020.323141	2020.153838	2020.372276
NODE_0000873	2020-05-28	2020.405738	2020.382098	2020.405738
266_S44/B.1.1/2020-05-30/SANTA_ELENA	2020-05-30	2020.411202	2020.411202	2020.411202
EPIISL491954/B.1.1/2020-05-28/SANTA_ELENA	2020-05-28	2020.405738	2020.405738	2020.405738
NODE_0001996	2020-05-07	2020.348257	2020.142991	2020.471756
NODE_0000431	2020-06-09	2020.439196	2020.273615	2020.540508
NODE_0002000	2020-06-14	2020.451145	2020.278378	2020.544065
EPIISL826825/B.1.1/2020-07-28/MANABI	2020-07-28	2020.572404	2020.572404	2020.572404
NODE_0000433	2020-06-30	2020.495708	2020.398352	2020.580601
150281_S67/B.1.1.441/2020-10-31/MANABI	2020-10-31	2020.831967	2020.831967	2020.831967
428_S32/B.1.1/2020-07-31/MANABI	2020-07-31	2020.580601	2020.580601	2020.580601
NODE_0000434	2020-06-30	2020.495595	2020.401703	2020.679309
131367_S62/B.1.1/2020-09-21/CHIMBORAZO	2020-09-21	2020.722678	2020.722678	2020.722678
NODE_0000435	2020-09-21	2020.722624	2020.636908	2020.766393
138593_S6/B.1.1/2020-10-07/MANABI	2020-10-07	2020.766393	2020.766393	2020.766393
NODE_0002004	2020-10-05	2020.760688	2020.634228	2020.786702
150031_S43/B.1.1/2020-10-29/MANABI	2020-10-29	2020.826503	2020.826503	2020.826503
NODE_0000436	2020-12-15	2020.956070	2020.888586	2020.974044
174120_S49/B.1.1/2020-12-22/MANABI	2020-12-22	2020.974044	2020.974044	2020.974044
174192G5_S39/B.1.1/2020-12-24/GUAYAS	2020-12-24	2020.979508	2020.979508	2020.979508
NODE_0000832	2020-05-31	2020.414840	2020.291518	2020.477113
NODE_0000833	2020-06-12	2020.446015	2020.358622	2020.483874
68463_S17/B.1.1/2020-06-27/SANTO_DOMINGO	2020-06-27	2020.487705	2020.487705	2020.487705
NODE_0000834	2020-09-02	2020.670191	2020.623428	2020.693070
127163_S36/B.1.1.213/2020-09-11/MANABI	2020-09-11	2020.695355	2020.695355	2020.695355
150615_S78/B.1.1.213/2020-11-01/CHIMBORAZO	2020-11-01	2020.834699	2020.834699	2020.834699
NODE_0002010	2020-06-22	2020.473215	2020.376096	2020.635370
NODE_0000838	2020-07-31	2020.579469	2020.417233	2020.688351
129550_S49/B.1.1.137/2020-09-17/LOJA	2020-09-17	2020.711749	2020.711749	2020.711749
130032_S56/B.1.1/2020-09-17/EL_ORO	2020-09-17	2020.711749	2020.711749	2020.711749
NODE_0002012	2020-06-30	2020.495577	2020.383980	2020.644319
NODE_0002013	2020-06-30	2020.495850	2020.398140	2020.662172
131453_S65/B.1.1/2020-09-21/EL_ORO	2020-09-21	2020.722678	2020.722678	2020.722678
156656_S96/B.1.1/2020-11-15/GUAYAS	2020-11-15	2020.872951	2020.872951	2020.872951
NODE_0000839	2020-08-14	2020.618788	2020.512519	2020.736619
150086_S50/B.1.1/2020-10-31/MANABI	2020-10-31	2020.831967	2020.831967	2020.831967
NODE_0000840	2020-10-05	2020.760725	2020.663485	2020.829235
150051_S46/B.1.1/2020-10-30/MANABI	2020-10-30	2020.829235	2020.829235	2020.829235
NODE_0002016	2020-10-05	2020.760725	2020.699453	2020.837432
171415_S43/B.1.1/2020-12-18/GUAYAS	2020-12-18	2020.963115	2020.963115	2020.963115
NODE_0002020	2020-10-06	2020.763554	2020.743456	2020.837432
150661_S79/B.1.1/2020-11-02/GUAYAS	2020-11-02	2020.837432	2020.837432	2020.837432
NODE_0000843	2020-10-29	2020.826449	2020.778564	2020.841330
150390_S71/B.1.1/2020-11-04/GUAYAS	2020-11-04	2020.842896	2020.842896	2020.842896
160561_S55/B.1.1/2020-11-23/CHIMBORAZO	2020-11-23	2020.894809	2020.894809	2020.894809
NODE_0002023	2020-03-24	2020.227999	2020.220087	2020.315574
EPIISL491950/B.1.1/2020-05-08/LOS_RIOS	2020-05-08	2020.351093	2020.351093	2020.351093
NODE_0002024	2020-04-18	2020.297571	2020.153562	2020.315574
EPIISL491944/B.1.1/2020-04-25/DAULE	2020-04-25	2020.315574	2020.315574	2020.315574
NODE_0002027	2020-04-21	2020.304543	2020.155700	2020.329899
206_S26/B.1.1/2020-05-07/MANABI	2020-05-07	2020.348361	2020.348361	2020.348361
NODE_0002031	2020-04-25	2020.316740	2020.141397	2020.357017
304_S56/B.1.1/2020-06-03/LOS_RIOS	2020-06-03	2020.422131	2020.422131	2020.422131
NODE_0002033	2020-04-28	2020.323362	2020.142742	2020.359911
222_S35/B.1.1/2020-05-17/SANTA_ELENA	2020-05-17	2020.375683	2020.375683	2020.375683
NODE_0002034	2020-04-30	2020.329077	2020.143413	2020.413934
NODE_0000510	2020-06-23	2020.476270	2020.431960	2020.504098
72912_S61/B.1.1/2020-07-03/LOS_RIOS	2020-07-03	2020.504098	2020.504098	2020.504098
72913_S62/B.1.1/2020-07-03/LOS_RIOS	2020-07-03	2020.504098	2020.504098	2020.504098
NODE_0002036	2020-05-07	2020.348306	2020.142159	2020.413934
72563_S50/B.1.1/2020-07-01/CHIMBORAZO	2020-07-01	2020.498634	2020.498634	2020.498634
NODE_0002037	2020-05-07	2020.348306	2020.143062	2020.413934
NODE_0000361	2020-06-13	2020.448244	2020.389223	2020.481112
139068_S13/B.1.1.28/2020-10-07/SANTA_ELENA	2020-10-07	2020.766393	2020.766393	2020.766393
EPIISL826823/B.1.1/2020-06-25/LOS_RIOS	2020-06-25	2020.482240	2020.482240	2020.482240
NODE_0002039	2020-05-08	2020.351053	2020.104714	2020.413934
NODE_0002040	2020-05-25	2020.397423	2020.362068	2020.413934
315_S57/B.1.1/2020-06-04/MANABI	2020-06-04	2020.424863	2020.424863	2020.424863
NODE_0002041	2020-05-31	2020.413934	2020.387025	2020.413934
257_S43/B.1.1/2020-05-31/GUAYAS	2020-05-31	2020.413934	2020.413934	2020.413934
NODE_0000423	2020-06-30	2020.495791	2020.432359	2020.637435
EPIISL2689834/B.1.1/2020-09-10/LOJA	2020-09-10	2020.692623	2020.692623	2020.692623
NODE_0002043	2020-07-31	2020.579809	2020.413665	2020.629435
139327_S22/B.1.1/2020-10-06/CHIMBORAZO	2020-10-06	2020.763661	2020.763661	2020.763661
138159_S89/B.1.1/2020-10-06/LOS_RIOS	2020-10-06	2020.763661	2020.763661	2020.763661
NODE_0002044	2020-05-17	2020.375034	2020.099826	2020.419399
300_S55/B.1.1/2020-06-02/GUAYAS	2020-06-02	2020.419399	2020.419399	2020.419399
NODE_0002045	2020-05-19	2020.381839	2020.099389	2020.424105
69733_S39/B.1.1/2020-06-27/GUAYAS	2020-06-27	2020.487705	2020.487705	2020.487705
NODE_0002046	2020-05-25	2020.397366	2020.098351	2020.425230
NODE_0002047	2020-05-26	2020.400031	2020.099843	2020.435227
406_S18/B.1.1/2020-07-31/LOJA	2020-07-31	2020.580601	2020.580601	2020.580601
NODE_0000504	2020-06-23	2020.476776	2020.455196	2020.476776
65258_S5/B.1.1/2020-06-23/MANABI	2020-06-23	2020.476776	2020.476776	2020.476776
65263_S7/B.1.1/2020-06-23/MANABI	2020-06-23	2020.476776	2020.476776	2020.476776
NODE_0002049	2020-05-25	2020.397333	2020.084144	2020.462474
NODE_0000318	2020-06-30	2020.495782	2020.380295	2020.604232
122181_S7/B.1.1/2020-09-02/LOJA	2020-09-02	2020.670765	2020.670765	2020.670765
NODE_0000319	2020-08-19	2020.631695	2020.572510	2020.670765
NODE_0000322	2020-09-02	2020.670765	2020.641550	2020.670765
122519_S20/B.1.1/2020-09-02/SANTO_DOMINGO	2020-09-02	2020.670765	2020.670765	2020.670765
122535_S21/B.1.1/2020-09-02/PICHINCHA	2020-09-02	2020.670765	2020.670765	2020.670765
NODE_0002053	2020-09-02	2020.670667	2020.629229	2020.673497
122637_S22/B.1.1/2020-09-03/LOS_RIOS	2020-09-03	2020.673497	2020.673497	2020.673497
NODE_0002054	2020-09-21	2020.722318	2020.625995	2020.766393
139191_S15/B.1.1/2020-10-07/EL_ORO	2020-10-07	2020.766393	2020.766393	2020.766393
139193_S16/B.1.1/2020-10-07/EL_ORO	2020-10-07	2020.766393	2020.766393	2020.766393
NODE_0002055	2020-05-31	2020.414729	2020.083837	2020.459743
NODE_0002056	2020-06-02	2020.420321	2020.086077	2020.469447
68478_S21/B.1.1.134/2020-06-28/SANTO_DOMINGO	2020-06-28	2020.490437	2020.490437	2020.490437
NODE_0000548	2020-06-22	2020.473312	2020.360754	2020.591035
NODE_0002058	2020-06-30	2020.495885	2020.409656	2020.665718
129947_S54/B.1.1/2020-09-17/EL_ORO	2020-09-17	2020.711749	2020.711749	2020.711749
NODE_0000550	2020-09-06	2020.681694	2020.628741	2020.681694
EPIISL1443644/B.1.1/2020-09-06/IMBABURA	2020-09-06	2020.681694	2020.681694	2020.681694
EPIISL1443669/B.1.1/2021-03-08/GUAYAS	2021-03-08	2021.182192	2021.182192	2021.182192
NODE_0000551	2020-07-11	2020.527093	2020.446767	2020.631053
EPIISL1443668/B.1.1/2021-03-05/GUAYAS	2021-03-05	2021.173973	2021.173973	2021.173973
NODE_0000552	2020-07-29	2020.575099	2020.485037	2020.639333
NODE_0002062	2020-09-06	2020.681637	2020.615776	2020.681694
EPIISL1443643/B.1.1/2020-09-06/IMBABURA	2020-09-06	2020.681694	2020.681694	2020.681694
NODE_0002063	2020-10-29	2020.826481	2020.666225	2020.911094
EPIISL1443661/B.1.1/2020-12-10/IMBABURA	2020-12-10	2020.941257	2020.941257	2020.941257
NODE_0002064	2020-11-16	2020.875229	2020.683569	2020.922073
EPIISL1443655/B.1.1/2020-12-08/IMBABURA	2020-12-08	2020.935792	2020.935792	2020.935792
EPIISL1443659/B.1.1/2020-12-10/IMBABURA	2020-12-10	2020.941257	2020.941257	2020.941257
NODE_0000556	2020-08-07	2020.600877	2020.538962	2020.657544
NODE_0000557	2020-12-15	2020.954918	2020.906589	2020.954918
EPIISL824285/B.1.1.348/2020-12-15/SANTO_DOMINGO	2020-12-15	2020.954918	2020.954918	2020.954918
NODE_0002094	2020-12-21	2020.971208	2020.931874	2020.978109
EPIISL824289/B.1.1.348/2020-12-28/SANTO_DOMINGO	2020-12-28	2020.990437	2020.990437	2020.990437
NODE_0002067	2020-12-22	2020.973548	2020.958258	2020.990437
EPIISL824288/B.1.1.348/2020-12-28/SANTO_DOMINGO	2020-12-28	2020.990437	2020.990437	2020.990437
EPIISL824290/B.1.1.348/2020-12-29/IMBABURA	2020-12-29	2020.993169	2020.993169	2020.993169
NODE_0000558	2020-08-18	2020.630271	2020.580366	2020.666283
NODE_0000559	2020-09-02	2020.670617	2020.652273	2020.681464
EPIISL1443665/B.1.1.348/2021-01-04/IMBABURA	2021-01-04	2021.009589	2021.009589	2021.009589
NODE_0000560	2020-09-06	2020.681694	2020.670264	2020.681694
EPIISL1443664/B.1.1.348/2021-01-04/IMBABURA	2021-01-04	2021.009589	2021.009589	2021.009589
EPIISL1443642/B.1.1.348/2020-09-06/IMBABURA	2020-09-06	2020.681694	2020.681694	2020.681694
NODE_0002071	2020-09-02	2020.670738	2020.593804	2020.895348
NODE_0000562	2020-10-30	2020.829175	2020.672182	2021.001105
NODE_0000563	2020-12-21	2020.971204	2020.807765	2021.099928
EPIISL2488741/B.1.1.348/2021-04-02/CHIMBORAZO	2021-04-02	2021.250685	2021.250685	2021.250685
NODE_0000564	2021-02-19	2021.134812	2021.031363	2021.169667
EPIISL1443671/B.1.1.348/2021-03-09/GUAYAS	2021-03-09	2021.184932	2021.184932	2021.184932
EPIISL1443670/B.1.1.348/2021-03-08/GUAYAS	2021-03-08	2021.182192	2021.182192	2021.182192
NODE_0000565	2020-12-08	2020.935647	2020.728719	2021.008933
EPIISL3506150/B.1.1.348/2021-01-18/IMBABURA	2021-01-18	2021.047945	2021.047945	2021.047945
NODE_0000566	2021-03-01	2021.162297	2021.092198	2021.190411
EPIISL1443677/B.1.1.348/2021-03-18/GUAYAS	2021-03-18	2021.209589	2021.209589	2021.209589
EPIISL1443674/B.1.1.348/2021-03-11/GUAYAS	2021-03-11	2021.190411	2021.190411	2021.190411
NODE_0002077	2020-10-05	2020.760893	2020.578563	2020.881828
NODE_0000568	2020-11-16	2020.875540	2020.752765	2020.960383
171370_S48/B.1.1.348/2020-12-18/GUAYAS	2020-12-18	2020.963115	2020.963115	2020.963115
NODE_0002107	2020-12-18	2020.963115	2020.909264	2020.963115
173411_S18/B.1.1.348/2020-12-22/GUAYAS	2020-12-22	2020.974044	2020.974044	2020.974044
171369_S50/B.1.1.348/2020-12-18/GUAYAS	2020-12-18	2020.963115	2020.963115	2020.963115
NODE_0002079	2020-11-28	2020.907421	2020.750342	2020.951830
NODE_0000575	2020-12-08	2020.936658	2020.818580	2020.960383
171306_S45/B.1.1.348/2020-12-17/SANTA_ELENA	2020-12-17	2020.960383	2020.960383	2020.960383
EPIISL2757650/B.1.1.348/2021-04-20/CHIMBORAZO	2021-04-20	2021.300000	2021.300000	2021.300000
NODE_0002081	2020-12-21	2020.971072	2020.724734	2021.020595
214831_S73/B.1.1.348/2021-02-03/GUAYAS	2021-02-03	2021.091781	2021.091781	2021.091781
NODE_0002082	2020-12-21	2020.971150	2020.732949	2021.066449
EPIISL1443672/B.1.1.348/2021-03-09/GUAYAS	2021-03-09	2021.184932	2021.184932	2021.184932
NODE_0000570	2021-04-06	2021.260666	2020.755267	2021.326279
EPIISL2348783/B.1.1.348/2021-05-13/CHIMBORAZO	2021-05-13	2021.363014	2021.363014	2021.363014
EPIISL2488751/B.1.1.348/2021-05-12/GUAYAS	2021-05-12	2021.360274	2021.360274	2021.360274
NODE_0000576	2020-12-08	2020.935155	2020.895446	2020.971311
174251_S31/B.1.1.348/2020-12-24/LOS_RIOS	2020-12-24	2020.979508	2020.979508	2020.979508
174263_S36/B.1.1.348/2020-12-22/SANTA_ELENA	2020-12-22	2020.974044	2020.974044	2020.974044
NODE_0000583	2020-12-15	2020.956084	2020.928979	2020.976776
EPIISL2348784/B.1.1.348/2021-05-13/CHIMBORAZO	2021-05-13	2021.363014	2021.363014	2021.363014
NODE_0000584	2020-12-22	2020.973972	2020.957970	2020.976776
173676_S14/B.1.1.348/2020-12-23/EL_ORO	2020-12-23	2020.976776	2020.976776	2020.976776
184052_S64/B.1.1.348/2021-01-11/EL_ORO	2021-01-11	2021.028767	2021.028767	2021.028767
NODE_0002116	2020-12-15	2020.956263	2020.927890	2020.971311
174258_S33/B.1.1.348/2020-12-21/SANTA_ELENA	2020-12-21	2020.971311	2020.971311	2020.971311
NODE_0002085	2020-12-21	2020.971311	2020.948991	2020.971311
174259_S34/B.1.1.348/2020-12-21/SANTA_ELENA	2020-12-21	2020.971311	2020.971311	2020.971311
174257_S32/B.1.1.348/2020-12-21/SANTA_ELENA	2020-12-21	2020.971311	2020.971311	2020.971311
NODE_0002119	2020-12-21	2020.971177	2020.931694	2020.974044
174262_S35/B.1.1.348/2020-12-22/GUAYAS	2020-12-22	2020.974044	2020.974044	2020.974044
NODE_0002088	2020-12-21	2020.971183	2020.949913	2021.015068
180278_S66/B.1.1.348/2021-01-06/GUAYAS	2021-01-06	2021.015068	2021.015068	2021.015068
NODE_0002089	2020-12-21	2020.971104	2020.955331	2021.091781
214394_S81/B.1.1.348/2021-02-03/GUAYAS	2021-02-03	2021.091781	2021.091781	2021.091781
NODE_0002090	2021-01-15	2021.039521	2020.938554	2021.178021
EPIISL2757602/B.1.1.348/2021-04-24/CHIMBORAZO	2021-04-24	2021.310959	2021.310959	2021.310959
NODE_0002091	2021-02-01	2021.087586	2020.927644	2021.180396
EPIISL2348785/B.1.1.348/2021-05-08/SANTO_DOMINGO	2021-05-08	2021.349315	2021.349315	2021.349315
EPIISL2893667/B.1.1.348/2021-06-08/BOLIVAR	2021-06-08	2021.434247	2021.434247	2021.434247
NODE_0002092	2020-05-31	2020.414905	2020.084701	2020.462261
NODE_0002093	2020-06-03	2020.422897	2020.084890	2020.463923
NODE_0000506	2020-06-26	2020.484875	2020.445084	2020.484973
69538_S35/B.1.1/2020-06-26/MANABI	2020-06-26	2020.484973	2020.484973	2020.484973
NODE_0000507	2020-07-31	2020.580601	2020.540931	2020.580601
418_S26/B.1.1/2020-07-31/MANABI	2020-07-31	2020.580601	2020.580601	2020.580601
420_S28/B.1.1/2020-07-31/MANABI	2020-07-31	2020.580601	2020.580601	2020.580601
NODE_0002096	2020-06-09	2020.439066	2020.085071	2020.462215
65266_S8/B.1.1/2020-06-23/MANABI	2020-06-23	2020.476776	2020.476776	2020.476776
NODE_0002097	2020-06-12	2020.445969	2020.082724	2020.469300
381_S10/B.1.1/2020-07-01/BOLIVAR	2020-07-01	2020.498634	2020.498634	2020.498634
NODE_0002098	2020-06-15	2020.454808	2020.083587	2020.533244
NODE_0000028	2020-07-31	2020.580601	2020.528155	2020.580601
448_S38/B.1.1/2020-07-31/ESMERALDAS	2020-07-31	2020.580601	2020.580601	2020.580601
449_S39/B.1.1/2020-07-31/ESMERALDAS	2020-07-31	2020.580601	2020.580601	2020.580601
NODE_0002100	2020-06-22	2020.472929	2020.086014	2020.531462
435_S34/B.1.1/2020-07-29/ESMERALDAS	2020-07-29	2020.575137	2020.575137	2020.575137
NODE_0002101	2020-06-22	2020.474005	2020.086437	2020.535330
NODE_0002102	2020-06-30	2020.495173	2020.085784	2020.547111
EPIISL1443645/B.1.1/2020-09-06/IMBABURA	2020-09-06	2020.681694	2020.681694	2020.681694
127172_S37/B.1/2020-09-11/MANABI	2020-09-11	2020.695355	2020.695355	2020.695355
NODE_0000846	2020-08-14	2020.618722	2020.557196	2020.653097
NODE_0000847	2020-09-02	2020.670765	2020.648459	2020.670765
122278_S14/B.1.1.54/2020-09-02/EL_ORO	2020-09-02	2020.670765	2020.670765	2020.670765
122474_S16/B.1.1.54/2020-09-03/GUAYAS	2020-09-03	2020.673497	2020.673497	2020.673497
NODE_0000848	2020-09-02	2020.670637	2020.647878	2020.670765
122277_S13/B.1.1.54/2020-09-02/EL_ORO	2020-09-02	2020.670765	2020.670765	2020.670765
NODE_0002106	2020-10-05	2020.760705	2020.679721	2020.760929
138551_S3/B.1.1.54/2020-10-05/LOS_RIOS	2020-10-05	2020.760929	2020.760929	2020.760929
NODE_0000849	2021-01-26	2021.070044	2020.878191	2021.091781
214390_S76/B.1.1.54/2021-02-03/GUAYAS	2021-02-03	2021.091781	2021.091781	2021.091781
214392_S79/B.1.1.54/2021-02-03/GUAYAS	2021-02-03	2021.091781	2021.091781	2021.091781
NODE_0002108	2020-06-04	2020.424857	2020.062485	2020.512170
NODE_0000911	2020-09-01	2020.667174	2020.487792	2020.724058
137749_S71/B.1.1/2020-10-04/ESMERALDAS	2020-10-04	2020.758197	2020.758197	2020.758197
EPIISL3824608/B.1/2021-07-15/PICHINCHA	2021-07-15	2021.535616	2021.535616	2021.535616
NODE_0002110	2020-06-09	2020.439059	2020.061928	2020.511126
NODE_0002111	2020-06-22	2020.473166	2020.052702	2020.657840
NODE_0000627	2020-09-02	2020.670286	2020.616782	2020.695355
150084_S49/B.1.1/2020-10-30/MANABI	2020-10-30	2020.829235	2020.829235	2020.829235
EPIISL826836/B.1.1/2020-09-11/MANABI	2020-09-11	2020.695355	2020.695355	2020.695355
NODE_0002113	2020-07-30	2020.577863	2019.994026	2020.743771
NODE_0000287	2020-09-02	2020.670644	2020.335850	2020.845567
EPIISL1443660/B.1.1/2020-12-10/IMBABURA	2020-12-10	2020.941257	2020.941257	2020.941257
NODE_0002115	2020-09-02	2020.670760	2020.343617	2020.859519
214396_S83/B.1.1/2021-02-01/GUAYAS	2021-02-01	2021.086301	2021.086301	2021.086301
NODE_0000289	2021-01-25	2021.067536	2021.010445	2021.089944
214680_S74/B.1.1/2021-02-03/EL_ORO	2021-02-03	2021.091781	2021.091781	2021.091781
NODE_0000290	2021-02-01	2021.087558	2021.066457	2021.091781
214675_S95/B.1.1/2021-02-03/EL_ORO	2021-02-03	2021.091781	2021.091781	2021.091781
214684_S77/B.1.1/2021-02-03/EL_ORO	2021-02-03	2021.091781	2021.091781	2021.091781
NODE_0002118	2020-07-31	2020.580506	2019.998201	2020.760678
NODE_0000820	2020-10-30	2020.829050	2020.558892	2020.877625
171497_S41/B.1.1/2020-12-16/MANABI	2020-12-16	2020.957650	2020.957650	2020.957650
